joined_count,category,keyword,doc count,category count,keyword count,PMI
503,bns,2nd,4369432,230115,529,18.0547869896727
2772,bns,meeting,4369432,230115,2918,18.0379838748266
1414,bns,May,4369432,230115,1489,18.0316208818241
927,bns,bonds,4369432,230115,977,18.0162842969953
349,bns,outlook,4369432,230115,368,18.0076758407186
4241,bns,communications,4369432,230115,4474,17.9991646049825
4079,bns,funds,4369432,230115,4307,17.982865229442
9728,bns,CSU,4369432,230115,10277,17.9736905965199
4688,bns,trade,4369432,230115,4956,17.9612418726595
585,bns,CKA,4369432,230115,619,17.9450748040323
4900,bns,market,4369432,230115,5189,17.9305026866861
433,bns,beef,4369432,230115,459,17.9124613690124
1101,bns,debt,4369432,230115,1173,17.8225303449687
2412,bns,jobs,4369432,230115,2570,17.820678535711
2500,bns,privatisation,4369432,230115,2666,17.805735574432
423,bns,Vitkovice,4369432,230115,452,17.7697774429446
277,bns,insolvency,4369432,230115,296,17.7692097546996
2477,bns,ministry,4369432,230115,2654,17.7216903556347
2097,bns,industry,4369432,230115,2251,17.6889881677283
476,bns,glass,4369432,230115,511,17.6874859770829
4714,bns,agriculture,4369432,230115,5061,17.6861497071194
313,bns,sale,4369432,230115,339,17.531726838902
3279,bns,CHART,4369432,230115,3555,17.5138597496335
1270,bns,UOHS,4369432,230115,1380,17.4744972819198
1653,bns,gas,4369432,230115,1799,17.4470395756517
631,bns,power,4369432,230115,689,17.3896240622038
446,bns,pharmaceutical,4369432,230115,489,17.318331782806
328,bns,Skoda,4369432,230115,362,17.204629681316
1176,bns,services,4369432,230115,1301,17.1636670452663
3258,bns,analysts,4369432,230115,3614,17.1176044950745
425,bns,association,4369432,230115,474,17.0251381372238
6218,bns,auto,4369432,230115,6949,16.9905900760194
27272,bns,TABLE,4369432,230115,30554,16.9484103277088
525,bns,oil,4369432,230115,592,16.8390525653742
1207,bns,companies,4369432,230115,1362,16.827136530694
510,bns,betting,4369432,230115,576,16.8123239105085
9868,bns,energy,4369432,230115,11192,16.7417747818759
1074,bns,money,4369432,230115,1226,16.6338916079941
3670,bns,construction,4369432,230115,4280,16.2817975815018
433,bns,VAT,4369432,230115,512,16.0582417351107
627,bns,survey,4369432,230115,744,16.0020145607421
1491,bns,crisis,4369432,230115,1771,15.9859753230448
416,bns,computers,4369432,230115,497,15.893406739024
688,bns,games,4369432,230115,829,15.7584668933693
306,bns,railways,4369432,230115,372,15.6191912458918
374,bns,arbitration,4369432,230115,456,15.57352109605
409,bns,advertising,4369432,230115,502,15.4703324589221
24758,bns,economy,4369432,230115,30429,15.4492689737273
656,bns,water,4369432,230115,822,15.15346945167
1673,bns,insurance,4369432,230115,2127,14.9351127996845
206,bns,hotels,4369432,230115,263,14.8727585620316
290,bns,roads,4369432,230115,374,14.7233437454721
1223,bns,employment,4369432,230115,1588,14.6236577691879
594,bns,mining,4369432,230115,777,14.5159506196205
477,bns,computer,4369432,230115,634,14.2859516888106
509,bns,forests,4369432,230115,684,14.1299861637958
1787,bns,coal,4369432,230115,2406,14.1029181531248
199,bns,orders,4369432,230115,275,13.7404336250847
2360,bns,nuclear,4369432,230115,3271,13.6997144430191
575,bns,housing,4369432,230115,805,13.5628831546959
1023,bns,property,4369432,230115,1435,13.5364189924429
292,bns,South Korea,4369432,230115,411,13.4902837801453
3615,bns,budget,4369432,230115,5322,12.8977361228704
474,bns,drinks,4369432,230115,698,12.8944545293069
1410,bns,tourism,4369432,230115,2086,12.8346746631686
446,bns,profile,4369432,230115,677,12.5091052315984
2294,bns,transport,4369432,230115,3492,12.4738131556763
272,bns,auction,4369432,230115,415,12.4451708561644
469,bns,subsidies,4369432,230115,733,12.1492347604002
2177,bns,taxes,4369432,230115,3413,12.1116188921425
174,bns,flats,4369432,230115,273,12.1022649688056
307,bns,tobacco,4369432,230115,492,11.8482259753828
620,bns,railway,4369432,230115,1006,11.7023683680677
493,bns,banka,4369432,230115,803,11.6576612121683
2342,bns,afternoon,4369432,230115,3821,11.6383096800882
486,bns,4th version,4369432,230115,793,11.6370563662738
1453,bns,wages,4369432,230115,2387,11.5582810696617
324,bns,chamber,4369432,230115,536,11.4778429085263
234,bns,real estate,4369432,230115,393,11.3058537442198
6412,bns,KB,4369432,230115,10841,11.230632737116
421,bns,Japan,4369432,230115,735,10.8761405869086
511,bns,Netherlands,4369432,230115,914,10.6158496814765
2526,bns,3rd version,4369432,230115,4530,10.5880309024871
2299,bns,NBS,4369432,230115,4390,9.94384868375954
580,bns,confidence,4369432,230115,1140,9.66057993123957
3100,bns,PRIBOR,4369432,230115,6212,9.47567818599169
2112,bns,aviation,4369432,230115,4296,9.33490058468458
344,bns,firms,4369432,230115,706,9.25196108682941
174,bns,airport,4369432,230115,360,9.17755093467759
179932,bns,Czech,4369432,230115,372789,9.16485027322977
2586,bns,RMS,4369432,230115,5367,9.14907064901457
362,bns,Slovnaft,4369432,230115,760,9.04430155631566
12205,bns,2nd version,4369432,230115,25839,8.96896104587212
716,bns,pension,4369432,230115,1519,8.95025284678553
2060,bns,subscribers,4369432,230115,4425,8.83962825268771
4777,bns,Summary,4369432,230115,10352,8.76215706742422
243,bns,BCPB,4369432,230115,530,8.7058355645803
251,bns,statistics,4369432,230115,548,8.69707507401488
3980,bns,21:00,4369432,230115,8730,8.65663057708658
2269,bns,Temelin,4369432,230115,4990,8.63403900384913
1995,bns,14:30,4369432,230115,4405,8.59957608423741
3935,bns,end,4369432,230115,8752,8.53723986508455
22291,bns,Slovakia,4369432,230115,49963,8.47151531657143
663,bns,select,4369432,230115,1498,8.40391731921814
192,bns,SE,4369432,230115,438,8.32352281274491
254,bns,NKU,4369432,230115,586,8.23030930001686
149,bns,finances,4369432,230115,345,8.20063022049152
1846,bns,personnel,4369432,230115,4392,7.98085501479877
146,bns,road,4369432,230115,350,7.92072376234243
4437,bns,NOTE,4369432,230115,10681,7.88783050092129
1348,bns,Internet,4369432,230115,3307,7.73990719369283
194,bns,Bisnode,4369432,230115,478,7.70644155819125
12066,bns,Events,4369432,230115,29763,7.69780087364801
4739,bns,Schedule,4369432,230115,11822,7.61159740975687
110,bns,Aliatel,4369432,230115,275,7.59521456662973
12561,bns,BCPP,4369432,230115,31692,7.5258338201625
268,bns,SDA,4369432,230115,678,7.50559551569604
157,bns,AKAT,4369432,230115,400,7.45280429350542
107,bns,Transpetrol,4369432,230115,273,7.44219742334598
197,bns,Bulgaria,4369432,230115,511,7.32024104513726
146,bns,Transgas,4369432,230115,384,7.21940967921836
136,bns,Agrofert,4369432,230115,358,7.21333226998354
174,bns,Pegas Nonwovens,4369432,230115,462,7.15133839065786
100,bns,Viktoriagruppe,4369432,230115,266,7.13835955510313
103,bns,MND,4369432,230115,274,7.13783850696042
247,bns,SPP,4369432,230115,660,7.10612878014221
1163,bns,CORRECTION,4369432,230115,3133,7.04854336178613
2811,bns,media,4369432,230115,7579,7.04253468359816
257,bns,leasing,4369432,230115,704,6.93171215775512
1152,bns,SCP,4369432,230115,3159,6.92441214051713
1174,bns,unions,4369432,230115,3229,6.90367133882262
1179,bns,1999,4369432,230115,3260,6.86714568562611
98,bns,RadioMobil,4369432,230115,272,6.84127782655987
1097,bns,Union banka,4369432,230115,3050,6.8294675242564
138,bns,pensions,4369432,230115,384,6.8238255872064
92,bns,Erste,4369432,230115,257,6.79727373667252
457,bns,IMF,4369432,230115,1287,6.74244960557456
507,bns,FNM,4369432,230115,1434,6.71334341924908
1253,bns,Telecom,4369432,230115,3580,6.64581274580101
716,bns,Dukovany,4369432,230115,2047,6.64163853164007
160,bns,Singer,4369432,230115,458,6.63337516736221
474,bns,EC,4369432,230115,1360,6.61788916283546
123,bns,India,4369432,230115,354,6.59753807694532
328,bns,strike,4369432,230115,946,6.58358979348454
228,bns,Zentiva,4369432,230115,664,6.51998840810082
116,bns,FORTUNA,4369432,230115,338,6.51660421397225
114,bns,CzechTrade,4369432,230115,336,6.44236949848057
1394,bns,Unipetrol,4369432,230115,4139,6.39510093372907
251,bns,Eurotel,4369432,230115,746,6.38873611335141
95,bns,Bank,4369432,230115,284,6.35163189991042
821,bns,IPB,4369432,230115,2463,6.32934547219144
204,bns,Philip Morris,4369432,230115,612,6.32934547219144
1553,bns,2000,4369432,230115,4660,6.32798724354934
84,bns,Benzina,4369432,230115,253,6.30432829641203
135,bns,Aero,4369432,230115,407,6.29824303743866
110,bns,fees,4369432,230115,333,6.27232434181134
117,bns,report,4369432,230115,356,6.24045017061572
149,bns,UMTS,4369432,230115,457,6.19084775945202
1468,bns,2001,4369432,230115,4634,6.01520014232436
315,bns,Italy,4369432,230115,1002,5.96929288545001
157,bns,Home Credit,4369432,230115,500,5.96224343480434
127,bns,Paramo,4369432,230115,405,5.95427314791343
482,bns,NWR,4369432,230115,1541,5.93915220816926
250,bns,Nomura,4369432,230115,817,5.81029266113045
116,bns,UniCredit Bank,4369432,230115,380,5.79634795874374
5527,bns,press,4369432,230115,18474,5.68078798713902
182,bns,Zetor,4369432,230115,613,5.63755730475779
100,bns,sanctions,4369432,230115,338,5.61776225342436
127,bns,SME,4369432,230115,430,5.60809447652311
1193,bns,2002,4369432,230115,4055,5.58636928359388
1084,bns,2003,4369432,230115,3698,5.56599012319269
439,bns,KCP,4369432,230115,1499,5.56087257296606
89,bns,Areva,4369432,230115,307,5.50467505236194
101,bns,Kofola Holding,4369432,230115,350,5.47940479449716
154,bns,EGAP,4369432,230115,537,5.44535867439934
1033,bns,2005,4369432,230115,3619,5.41990649856902
115,bns,SSHR,4369432,230115,404,5.40501036610408
286,bns,export,4369432,230115,1011,5.37149200310609
132,bns,Enel,4369432,230115,467,5.36706810918161
210,bns,AAA Auto,4369432,230115,748,5.33086583887782
185,bns,RWE Transgas,4369432,230115,659,5.33048063287747
1170,bns,2004,4369432,230115,4177,5.3186503728494
1663,bns,09:00,4369432,230115,5954,5.30351101121315
1046,bns,2007,4369432,230115,3793,5.23635277926094
566,bns,PPF,4369432,230115,2056,5.22725127032153
149,bns,Harvard,4369432,230115,545,5.19122463499004
609,bns,China,4369432,230115,2246,5.14858155729909
97,bns,television,4369432,230115,358,5.14480316315003
71,bns,ADSL,4369432,230115,263,5.1260478539041
989,bns,2006,4369432,230115,3682,5.10026290494079
72,bns,SMP,4369432,230115,269,5.08229971001246
116,bns,J&amp,4369432,230115,435,5.06347637775315
125,bns,Hypoindex,4369432,230115,469,5.06077729652834
111,bns,Penta,4369432,230115,420,5.0182667672375
76,bns,PGRLF,4369432,230115,288,5.01073183215156
216,bns,Raiffeisenbank,4369432,230115,824,4.97744643929618
91,bns,GE Money Bank,4369432,230115,348,4.96526239628811
79,bns,TV3,4369432,230115,303,4.95067616141707
196,bns,O2 Czech Republic,4369432,230115,754,4.9358821454225
80,bns,Mobile,4369432,230115,308,4.93195751079853
166,bns,Kapsch,4369432,230115,640,4.92502194554896
1225,bns,2014,4369432,230115,4730,4.91762042501132
74,bns,ZVVZ,4369432,230115,288,4.87887046814757
1198,bns,2015,4369432,230115,4744,4.79503955039124
87,bns,Skanska,4369432,230115,346,4.77444846312707
133,bns,Union,4369432,230115,529,4.77392976068882
292,bns,labour,4369432,230115,1165,4.75923316192249
1170,bns,2016,4369432,230115,4728,4.69881611831471
107,bns,Janota,4369432,230115,435,4.67062045189299
192,bns,EPH,4369432,230115,784,4.65013136732432
199,bns,Setuza,4369432,230115,815,4.63634263423103
560,bns,World,4369432,230115,2294,4.6352660825116
451,bns,floods,4369432,230115,1849,4.63147886634668
145,bns,Greece,4369432,230115,595,4.62733660571979
1080,bns,2013,4369432,230115,4448,4.61040452560707
589,bns,France,4369432,230115,2439,4.58546676890622
128,bns,Zelezny,4369432,230115,531,4.57715378779946
1128,bns,2017,4369432,230115,4693,4.5639260766878
62,bns,Chemopetrol,4369432,230115,258,4.56301650320778
75,bns,Jan Becher,4369432,230115,314,4.53535901669769
133,bns,ECM,4369432,230115,562,4.49361004164481
187,bns,Switzerland,4369432,230115,795,4.46636831433887
1018,bns,environment,4369432,230115,4341,4.45284982079536
954,bns,2008,4369432,230115,4097,4.42142707869463
86,bns,flu,4369432,230115,374,4.36623297279516
177,bns,reactions,4369432,230115,770,4.3647823970567
292,bns,CME,4369432,230115,1274,4.35204602326507
67,bns,Phare,4369432,230115,293,4.34197419764669
76,bns,customs,4369432,230115,335,4.30773363480492
188,bns,Aero Vodochody,4369432,230115,829,4.30609269760672
80,bns,Fencl,4369432,230115,353,4.30323771480438
93,bns,SAP,4369432,230115,411,4.29656298477229
1359,bns,2009,4369432,230115,6007,4.29577850676286
59,bns,tripartite,4369432,230115,261,4.29231474550914
1396,bns,Russia,4369432,230115,6208,4.26986128181987
87,bns,ING,4369432,230115,387,4.26862834171051
144,bns,Belgium,4369432,230115,645,4.23918952556078
444,bns,reform,4369432,230115,1990,4.23652671806985
157,bns,Orco,4369432,230115,706,4.2225520076518
1096,bns,2011,4369432,230115,4937,4.21529023953118
100,bns,CRIF,4369432,230115,453,4.19161951800758
228,bns,Sweden,4369432,230115,1052,4.11527785454272
831,bns,Britain,4369432,230115,3842,4.10699069811902
718,bns,Poland,4369432,230115,3365,4.05153347610709
249,bns,Budvar,4369432,230115,1171,4.0375927136866
1250,bns,2010,4369432,230115,5881,4.03588599230027
147,bns,EIB,4369432,230115,693,4.02776530048546
408,bns,BSE,4369432,230115,1924,4.02656905299497
1719,bns,Germany,4369432,230115,8143,4.00840410169363
66,bns,Fortuna,4369432,230115,313,4.00386710381439
178,bns,D47,4369432,230115,858,3.93924298618908
140,bns,TPCA,4369432,230115,675,3.93825940491912
269,bns,CzechInvest,4369432,230115,1306,3.91101209499119
1047,bns,2012,4369432,230115,5116,3.88594099455694
466,bns,Europe,4369432,230115,2284,3.87409149304888
86,bns,Brexit,4369432,230115,424,3.85134700902215
71,bns,SkyEurope,4369432,230115,351,3.8408848591931
856,bns,OKD,4369432,230115,4244,3.82982072869642
84,bns,medicines,4369432,230115,418,3.81577765309149
69,bns,PKN,4369432,230115,347,3.77571905689806
74,bns,Travel Service,4369432,230115,376,3.73700716709175
135,bns,PKN Orlen,4369432,230115,686,3.73671270588562
111,bns,Spain,4369432,230115,566,3.72380219476988
64,bns,Deloitte,4369432,230115,327,3.71631293780048
109,bns,Romania,4369432,230115,560,3.69588565965464
79,bns,Generali,4369432,230115,407,3.68563851820484
190,bns,T-Mobile,4369432,230115,981,3.67760134469839
64,bns,Stock,4369432,230115,337,3.60603658949779
268,bns,Tatra,4369432,230115,1418,3.58871210129896
65,bns,Zlin,4369432,230115,344,3.58785571824805
106,bns,Allianz,4369432,230115,576,3.49432614610569
6806,bns,government,4369432,230115,37378,3.45745026088086
88,bns,Jahn,4369432,230115,484,3.45237025755897
73,bns,CEFC,4369432,230115,407,3.40571660542979
497,bns,2018,4369432,230115,2791,3.38124475064043
155,bns,T,4369432,230115,872,3.37516702358833
91,bns,Iran,4369432,230115,516,3.34866533703152
123,bns,Urban,4369432,230115,701,3.33170967081119
113,bns,Philips,4369432,230115,645,3.32658622491922
1107,bns,administration,4369432,230115,6416,3.2761465575355
84,bns,air,4369432,230115,491,3.2484624419394
185,bns,municipalities,4369432,230115,1087,3.23163453271964
698,bns,POLL,4369432,230115,4183,3.16845551488618
79,bns,waste,4369432,230115,479,3.13163857392353
43,bns,KTP Quantum,4369432,230115,263,3.10450785518135
60,bns,Palas,4369432,230115,368,3.09587550270234
95,bns,alcohol,4369432,230115,583,3.0941054195104
114,bns,Penta Investments,4369432,230115,702,3.08352728132404
289,bns,Hyundai,4369432,230115,1781,3.08115807096574
56,bns,NERV,4369432,230115,347,3.06435169835205
69,bns,KKCG,4369432,230115,432,3.03281137209173
45,bns,recreation,4369432,230115,282,3.03000581115548
50,bns,Denmark,4369432,230115,314,3.02357267779846
108,bns,RWE,4369432,230115,679,3.0201884138292
79,bns,Erste Bank,4369432,230115,510,2.94128407237132
320,bns,Rusnok,4369432,230115,2080,2.92123637178067
397,bns,Ukraine,4369432,230115,2601,2.89821240191465
221,bns,regions,4369432,230115,1455,2.88409350382332
465,bns,Nova,4369432,230115,3080,2.86670030315164
137,bns,Prazdroj,4369432,230115,915,2.84301747439419
118,bns,Metrostav,4369432,230115,789,2.83978237915814
468,bns,PROFILE,4369432,230115,3141,2.82916301908844
74,bns,PVK,4369432,230115,499,2.81586111187675
429,bns,poll,4369432,230115,2905,2.80408524017569
95,bns,Spolchemie,4369432,230115,645,2.79668753422412
48,bns,Finland,4369432,230115,326,2.79578450305389
117,bns,ArcelorMittal Ostrava,4369432,230115,798,2.78396022649022
226,bns,presidency,4369432,230115,1555,2.7596760322481
55,bns,Ireland,4369432,230115,381,2.7410551257522
105,bns,E.ON,4369432,230115,730,2.73115592293192
51,bns,PwC,4369432,230115,355,2.72785875280363
43,bns,commission,4369432,230115,300,2.72161855304232
372,bns,10:00,4369432,230115,2602,2.7146616245064
237,bns,reaction,4369432,230115,1684,2.6723067878433
83,bns,UPC,4369432,230115,590,2.67119834334859
236,bns,arms,4369432,230115,1683,2.662612355503
37,bns,Madeta,4369432,230115,265,2.65115980155943
70,bns,MOL,4369432,230115,502,2.64773416167371
164,bns,Siemens,4369432,230115,1184,2.63009963878225
36,bns,Bohemia Sekt,4369432,230115,262,2.60904317174304
203,bns,base,4369432,230115,1500,2.56971426170973
38,bns,programme,4369432,230115,281,2.56777716665418
733,bns,euro,4369432,230115,5441,2.5580280634716
240,bns,Necas,4369432,230115,1789,2.5473050530899
59,bns,SZIF,4369432,230115,442,2.53460214610381
116,bns,Plzen,4369432,230115,870,2.53173818887658
75,bns,Czech Coal,4369432,230115,563,2.5294897535401
71,bns,Norway,4369432,230115,534,2.52462656475052
42,bns,DPP,4369432,230115,321,2.4844159797387
42,bns,Bohemia,4369432,230115,323,2.4690325990592
72,bns,fighters,4369432,230115,555,2.46331283242045
52,bns,GfK,4369432,230115,403,2.45006921504185
171,bns,Agrofert Holding,4369432,230115,1343,2.41768743651095
87,bns,EBRD,4369432,230115,692,2.38722423156354
36,bns,Pivovary Staropramen,4369432,230115,287,2.38177460277587
32,bns,Paskov,4369432,230115,256,2.37350455207179
38,bns,Forbes,4369432,230115,305,2.36572256993385
35,bns,SAZKA,4369432,230115,282,2.35667118645426
376,bns,Note,4369432,230115,3043,2.34620495978703
150,bns,Spidla,4369432,230115,1215,2.34420202673757
34,bns,lithium,4369432,230115,276,2.3391059353751
283,bns,Hungary,4369432,230115,2345,2.29151995986803
51,bns,BCT,4369432,230115,424,2.28393834255965
153,bns,MUS,4369432,230115,1280,2.26966372791865
113,bns,CSL,4369432,230115,963,2.22808734690851
80,bns,Vodafone CR,4369432,230115,683,2.22407454366903
2341,bns,PRESS,4369432,230115,19994,2.22321662754829
30,bns,Carrefour,4369432,230115,259,2.19938645751826
7612,bns,finance,4369432,230115,65800,2.19660992709671
31,bns,arena,4369432,230115,268,2.1963773466933
32,bns,CVVM,4369432,230115,278,2.18567325658409
85,bns,Turkey,4369432,230115,744,2.16933211748497
93,bns,MSV,4369432,230115,820,2.15352120334319
83,bns,Canada,4369432,230115,741,2.12686507769996
188,bns,weather,4369432,230115,1695,2.10604769694158
340,bns,Babis,4369432,230115,3068,2.10428043729963
99,bns,Spolana,4369432,230115,910,2.06573143433061
36,bns,Tvrdik,4369432,230115,334,2.04661470358286
31,bns,KPMG,4369432,230115,289,2.03677899278133
27,bns,Skromach,4369432,230115,253,2.02639123813244
713,bns,law,4369432,230115,6716,2.01585318121166
28,bns,Panasonic,4369432,230115,264,2.01388265024273
29,bns,Central Group,4369432,230115,276,1.99511976840817
60,bns,licence,4369432,230115,575,1.98136032172949
691,bns,Austria,4369432,230115,6719,1.95278064650288
44,bns,Croatia,4369432,230115,429,1.94749091452044
194,bns,OECD,4369432,230115,1895,1.9438939656018
243,bns,award,4369432,230115,2374,1.94359429200824
33,bns,Tesla,4369432,230115,323,1.93995418497509
